,blueFirstBlood,blueKills,blueDeaths,blueGoldDiff,blueExperienceDiff,blueWardsPlacedDiff,blueWardsDestroyedDiff,blueAvgLevelDiff,blueAssistsDiff,blueTotalMinionsKilledDiff,blueTotalJungleMinionsKilledDiff,blueEliteMonstersDiff,blueDragonsDiff,blueHeraldsDiff,blueTowersDestroyedDiff,blueWins
4043,1,4,4,256,241,-7,-5,0.40000000000000036,3,-14,-5,0,-1,0,0,1
5230,1,8,4,2563,2910,-1,1,0.6000000000000005,5,14,24,0,0,0,0,1
3769,1,15,4,6950,3536,-1,2,0.7999999999999998,17,52,-5,1,1,0,0,1
6135,0,5,13,-3180,-3271,-9,-4,-1.0,-8,-15,13,1,1,0,0,0
4369,0,3,4,-1338,-779,21,-15,-0.20000000000000018,-4,-4,-7,-1,-1,0,0,0
3283,1,5,0,6304,5904,-10,1,1.5999999999999996,5,89,8,2,1,0,1,1
5382,1,7,8,1038,454,5,-3,0.0,4,54,-22,-1,-1,0,0,0
7602,1,3,2,499,-2,5,-1,-0.20000000000000018,0,-13,17,2,1,0,0,1
8507,0,9,4,3538,2904,1,-2,0.6000000000000005,4,37,0,0,-1,0,1,1
3270,1,6,2,2390,1778,21,-1,0.8000000000000007,3,-11,11,1,1,0,0,1
795,1,8,9,1334,656,-19,1,0.20000000000000018,-2,49,3,-1,-1,0,0,1
6038,1,6,4,1079,784,-1,1,0.40000000000000036,3,4,-11,1,1,0,0,0
9356,0,1,8,-3754,-2371,-1,0,-0.6000000000000005,-5,-55,0,1,1,0,0,0
7982,0,7,4,1671,1072,-3,0,0.39999999999999947,3,22,-15,-1,-1,0,0,1
8641,1,9,6,2253,772,1,2,-0.1999999999999993,6,22,0,1,1,0,0,0
5822,0,5,7,681,2047,2,1,0.40000000000000036,-7,51,14,0,-1,0,0,1
593,0,0,9,-4949,-4010,-6,-1,-1.0,-7,-63,2,-2,-1,1,0,0
8662,1,9,3,3360,1693,0,0,0.40000000000000036,8,19,6,1,1,0,0,1
9462,1,8,10,-1655,-1008,4,-1,-0.1999999999999993,-4,-6,12,1,1,0,0,1
9724,0,2,6,-2150,-1318,-10,1,-0.40000000000000036,-9,-4,-31,-1,-1,0,0,0
4980,0,3,7,-3388,-3025,-5,0,-1.0,-5,-57,-16,1,1,0,0,0
8547,1,3,4,-929,-1819,-2,2,-0.40000000000000036,0,6,-22,0,-1,0,0,0
9817,0,5,5,699,18,2,2,0.20000000000000018,0,35,-11,1,1,0,0,1
9296,0,10,3,3943,4243,0,0,1.1999999999999993,9,48,-7,1,1,0,0,1
2345,0,6,7,-129,-726,-26,-1,-0.40000000000000036,-5,49,4,0,0,0,0,1
8869,0,5,7,127,-941,1,-3,-0.20000000000000018,-3,22,-2,-2,-1,1,0,1
8974,1,6,8,777,576,-4,3,0.20000000000000018,-2,36,14,0,0,0,0,0
1343,0,10,9,149,1781,-29,4,0.20000000000000018,-3,9,7,1,0,0,0,1
3531,0,5,6,-2969,-1135,-23,1,-0.20000000000000018,-4,-69,-34,-1,-1,0,0,0
3721,1,9,5,2411,1852,1,-1,0.40000000000000036,9,21,-10,-1,-1,0,0,1
8380,1,10,1,4695,2313,2,0,0.7999999999999998,14,2,-8,0,0,0,0,1
3100,0,6,10,-833,-1786,-35,-2,-0.40000000000000036,-3,-10,-9,-1,0,1,1,0
4244,0,7,6,713,-58,-3,2,0.40000000000000036,0,17,7,-1,-1,0,0,1
7516,0,10,15,-2298,-1255,-4,0,-0.20000000000000018,-2,31,-8,-1,-1,0,0,0
2755,1,7,6,117,-113,2,0,0.20000000000000018,-2,-10,-4,-1,-1,0,0,0
671,0,3,11,-4199,-3186,-4,-1,-1.1999999999999993,-3,-44,7,-1,-1,0,0,0
1735,1,4,7,-3196,-3217,2,-2,-0.8000000000000007,-8,-21,-19,-1,-1,0,0,0
1476,1,6,2,1982,990,2,1,0.0,0,18,-8,1,1,0,0,1
3997,0,9,8,2445,-81,-13,2,0.0,2,36,-30,0,-1,0,1,0
5943,0,4,4,1338,1039,-1,-2,0.20000000000000018,3,1,9,1,0,0,0,0
8495,1,11,9,2241,1219,-5,3,0.40000000000000036,5,43,-25,-1,-1,0,0,1
9674,0,5,6,-240,-694,48,-22,-0.20000000000000018,-2,32,-16,0,1,1,0,0
6449,0,12,8,1686,886,-4,-1,0.0,4,15,-28,0,0,0,0,1
4662,0,3,4,-1241,-1045,3,-1,0.0,-1,-10,-11,-1,0,1,0,0
9121,0,3,5,-85,1665,-4,-2,0.20000000000000018,-6,13,19,0,-1,0,0,1
6499,1,2,6,-1513,-2959,3,1,-0.40000000000000036,-5,-3,-8,1,1,0,0,1
8047,1,12,4,3708,2901,-63,-2,0.40000000000000036,11,22,6,2,1,0,0,0
7069,1,5,2,1323,46,4,-1,-0.20000000000000018,1,32,-19,0,-1,0,0,1
351,0,5,6,-276,179,-2,-1,0.0,-4,33,3,1,0,0,0,0
5214,1,4,8,-633,-502,-122,-1,0.0,-12,16,6,-1,-1,0,0,1
2270,0,5,3,2351,1317,2,-1,0.40000000000000036,2,18,2,0,-1,0,1,1
9799,1,8,1,2751,1464,54,0,0.20000000000000018,8,27,-13,1,1,0,0,1
4648,1,8,5,530,227,3,-4,0.0,1,-52,9,1,1,0,0,1
6250,0,6,7,1224,625,-1,0,0.20000000000000018,3,13,-4,-2,-1,1,0,1
9491,1,7,4,1975,802,-3,1,0.20000000000000018,3,12,8,1,1,0,0,1
5986,1,7,5,-1247,400,29,-1,0.0,0,-1,-5,2,1,0,-1,0
6824,1,7,8,-1611,-1901,2,-2,-0.39999999999999947,7,-34,-14,1,1,0,0,0
5909,1,6,5,113,-518,9,-1,-0.40000000000000036,-6,3,11,-1,-1,0,0,1
2784,0,6,7,-667,1243,-2,-2,0.40000000000000036,-4,-51,25,1,0,0,0,1
6456,1,7,5,1110,1898,-3,0,0.6000000000000005,2,20,11,1,1,0,0,1
9072,0,10,7,1017,547,0,1,0.0,5,-4,4,-1,-1,0,0,1
7177,0,4,7,-2791,-2142,1,-1,-0.5999999999999996,-5,-54,3,1,1,0,0,0
1507,0,6,9,-1332,-2004,2,-5,-0.6000000000000005,-7,-18,12,1,1,0,0,1
5511,0,6,10,-2794,-2688,3,1,-0.6000000000000005,-5,-60,-21,1,1,0,0,0
761,1,2,5,-1543,-509,-2,-1,0.20000000000000018,-7,-19,13,1,1,0,0,1
6418,0,5,6,96,2988,-2,2,0.8000000000000007,-5,30,20,1,1,0,0,1
1092,1,10,5,4534,1707,70,2,0.40000000000000036,8,8,-8,-1,-1,0,1,1
5719,0,2,10,-5553,-4226,2,1,-1.0,-10,-38,-1,-1,0,1,-1,0
1547,1,7,4,2150,1104,6,-2,0.20000000000000018,3,23,-15,0,0,0,0,1
1155,1,8,2,3640,2348,2,-3,0.5999999999999996,9,31,-5,1,0,0,0,1
414,1,11,5,2728,1957,2,4,0.20000000000000018,12,2,-3,1,1,0,0,1
2170,1,5,0,2712,1161,-26,0,0.0,4,35,-11,-1,-1,0,0,1
9667,0,5,3,485,858,-1,1,0.20000000000000018,2,-12,13,0,0,0,0,0
2218,1,3,3,-1930,-1452,-5,-1,-0.40000000000000036,1,-45,8,-2,-1,1,-1,0
6009,0,4,6,-84,221,-3,3,0.0,-1,31,-8,0,0,0,0,1
8158,1,9,4,2344,1517,-23,-2,0.20000000000000018,7,16,-15,0,0,0,0,1
872,1,9,1,4311,3239,4,1,0.6000000000000005,7,29,11,2,1,0,0,1
1128,0,5,12,-4864,-3336,-50,-4,-1.0,-3,-41,-7,1,1,0,0,0
5160,1,2,1,790,-1155,-3,3,-0.40000000000000036,5,10,-12,0,-1,0,0,0
8513,0,4,7,-1112,-41,-15,-1,0.0,-4,21,-13,0,-1,0,1,1
2380,0,3,3,862,1098,1,-7,0.40000000000000036,-4,-14,9,0,-1,0,1,1
5745,0,3,5,-546,-1470,-1,-3,-0.40000000000000036,-6,-9,-4,1,1,0,0,0
2001,0,4,10,-3472,-2256,-8,1,-0.6000000000000005,-1,-23,0,-1,-1,0,0,0
9789,0,22,6,7600,1865,-2,-1,0.5999999999999996,20,37,-35,1,0,0,1,1
4002,0,5,5,-1255,-121,4,-3,-0.20000000000000018,-2,-53,8,-1,-1,0,0,1
2745,0,9,3,4282,1993,1,-1,0.20000000000000018,13,52,-11,1,1,0,0,1
8028,1,8,13,-4178,-1302,4,-2,-0.20000000000000018,-9,-2,15,-1,-1,0,-1,0
70,1,9,8,-1144,480,3,-3,0.0,-4,3,17,0,-1,0,-1,0
6573,0,6,5,230,1894,5,0,0.40000000000000036,0,-55,43,1,1,0,0,0
9776,0,6,9,-3142,-2289,0,-2,-0.6000000000000005,-4,-43,-5,0,0,0,0,0
6232,1,3,3,1316,1233,-3,-1,0.0,-1,16,23,1,1,0,0,1
6896,0,5,6,-502,-1113,6,-1,-0.6000000000000005,-1,0,-11,-1,0,1,0,0
8907,0,10,5,2536,746,-20,-3,0.0,6,4,3,1,1,0,0,1
384,1,11,6,2262,2885,0,1,0.6000000000000005,7,-8,18,1,1,0,0,1
1663,0,8,8,-730,58,8,-4,-0.20000000000000018,-1,23,-14,1,1,0,0,0
9603,0,3,12,-2483,-1696,33,-18,-0.39999999999999947,-13,68,9,0,-1,0,0,1
6085,0,7,7,-335,262,63,0,-0.20000000000000018,5,-11,-9,0,0,0,0,0
5201,0,4,5,315,667,7,3,0.40000000000000036,-1,32,4,0,1,1,0,1
4288,0,7,10,-1360,-1561,-6,0,-0.20000000000000018,-4,-45,-13,-1,-1,0,0,0
5476,1,6,4,628,-243,-3,-1,0.20000000000000018,0,19,-21,-1,-1,0,0,1
891,1,9,6,22,1773,2,2,0.40000000000000036,1,23,0,0,1,1,-1,1
7131,0,5,6,26,693,21,2,0.20000000000000018,0,38,8,1,1,0,0,0
6563,1,4,7,-2298,-2281,6,0,-0.5999999999999996,-1,1,-16,1,1,0,0,0
5722,1,9,8,1323,183,-16,0,0.20000000000000018,6,21,-11,0,-1,0,0,1
727,1,5,5,206,-364,-4,3,0.20000000000000018,0,19,6,1,1,0,0,0
7676,1,6,6,-473,-1354,-4,0,-0.6000000000000005,-1,1,-29,1,1,0,0,1
6393,0,4,7,-2542,-388,0,-1,-0.40000000000000036,-7,-62,19,1,1,0,0,0
416,1,6,4,184,-131,22,-4,-0.20000000000000018,2,-16,-8,2,1,0,0,1
1214,1,7,5,1073,-541,1,-1,-0.20000000000000018,5,-11,1,-1,-1,0,0,1
7166,1,12,2,5831,4588,5,-2,1.0,13,9,24,1,1,0,0,1
7840,0,7,8,-38,281,27,-1,0.20000000000000018,6,5,4,-1,-1,0,0,0
5812,1,2,5,-3160,-3099,-3,1,-0.7999999999999998,-6,-32,-45,-1,-1,0,0,0
2426,0,5,5,980,403,-189,5,0.40000000000000036,4,-17,20,2,1,0,0,1
149,1,4,3,453,-19,-1,3,-0.20000000000000018,1,23,2,0,0,0,0,0
2229,1,8,3,3588,1289,-29,1,0.20000000000000018,5,31,0,2,1,0,0,1
7738,0,3,5,-697,-1133,-2,1,-0.20000000000000018,-1,-30,-2,-2,-1,1,0,0
5505,1,6,4,1396,2369,0,3,0.20000000000000018,1,69,-13,2,1,0,0,1
8278,0,3,5,-888,1328,1,-1,0.20000000000000018,-1,6,8,-1,0,1,0,0
1433,1,5,3,1713,2145,-3,1,0.7999999999999998,0,46,0,1,1,0,0,1
9353,1,9,7,350,689,-1,-1,0.20000000000000018,3,-24,-13,0,-1,0,0,0
2385,1,9,4,2260,248,-1,0,0.0,8,-2,-11,0,0,0,0,0
2,0,7,11,-1172,-1033,0,-3,-0.39999999999999947,-10,-17,18,1,1,0,0,0
1989,1,9,9,-645,-2890,0,-4,-0.5999999999999996,-3,-30,4,0,-1,0,0,0
160,1,7,6,3464,994,-23,10,0.1999999999999993,2,29,24,0,0,0,1,1
7037,0,3,8,-2695,-152,-1,1,0.20000000000000018,-10,13,4,0,0,0,0,0
4892,0,1,1,-444,-877,-2,-1,0.0,1,-18,0,-1,0,1,0,1
6051,0,3,7,-3144,-3235,-7,-1,-0.6000000000000005,-1,-35,-42,2,1,0,0,0
439,1,10,7,625,-1035,128,3,0.20000000000000018,6,-15,-34,1,1,0,0,0
4489,1,7,8,-788,151,1,-2,0.0,1,-7,-24,-2,-1,1,0,1
3595,0,10,8,-88,555,1,-1,0.0,-3,-13,-4,2,1,0,0,0
4116,1,10,11,340,1086,5,-1,0.20000000000000018,-5,52,9,0,0,0,0,0
5782,0,3,7,-3768,-2111,-3,-1,-0.6000000000000005,-7,-35,-19,-2,-1,1,-1,1
9575,0,4,4,-154,663,-4,4,0.0,-3,7,6,-1,-1,0,0,1
2271,0,3,5,-354,-8,-50,0,0.20000000000000018,3,-11,9,1,1,0,0,1
7518,1,2,4,-1155,-638,1,3,-0.1999999999999993,-5,14,-10,0,0,0,0,1
353,0,6,3,2378,2190,7,0,0.40000000000000036,9,26,-2,-1,-1,0,0,1
1747,0,6,8,-1257,333,-5,5,-0.20000000000000018,-1,-37,24,-1,-1,0,0,0
9659,1,4,3,-35,317,-9,3,0.20000000000000018,-2,26,7,1,1,0,0,0
9140,1,5,6,-2061,-2046,6,2,-0.5999999999999996,3,-18,-13,0,-1,0,0,0
2372,0,5,9,-2365,-2046,29,-1,-0.40000000000000036,-2,-2,-10,-1,-1,0,0,0
1448,1,11,6,250,287,-254,1,-0.20000000000000018,7,-15,-5,0,1,1,-1,1
6376,0,6,2,2605,2260,4,1,0.40000000000000036,1,3,13,0,-1,0,0,1
8613,0,9,5,1166,1899,4,0,0.40000000000000036,7,-4,6,0,0,0,0,1
9086,0,4,5,-462,542,1,1,0.40000000000000036,-3,-27,11,1,1,0,0,1
2787,1,4,5,-396,-1091,-21,-1,-0.20000000000000018,-2,25,-7,1,1,0,0,0
3005,1,7,7,387,1781,1,2,0.40000000000000036,3,6,4,0,0,0,0,1
9187,0,6,10,-1701,-771,6,-2,-0.39999999999999947,-11,21,-10,0,0,0,0,0
9487,1,8,2,3056,1805,4,-1,0.40000000000000036,6,43,-3,0,0,0,0,1
2035,1,6,5,-902,-1082,15,-2,-0.40000000000000036,4,-57,-10,0,0,0,0,1
7839,1,7,7,-418,-1320,2,2,0.0,-1,17,-8,1,1,0,0,0
931,0,9,9,380,-674,-22,-3,0.0,1,29,-1,-1,-1,0,0,1
3873,0,6,16,-6027,-3955,-2,-2,-1.0,-18,-36,-8,1,1,0,0,0
901,1,1,7,-3413,-3079,-2,0,-0.6000000000000005,-2,-23,-10,-1,-1,0,0,0
9632,1,3,4,-6,-1746,1,-5,-0.40000000000000036,4,-2,3,-1,-1,0,0,0
5913,1,10,3,3579,2473,4,2,0.40000000000000036,9,31,-28,0,-1,0,0,1
568,1,11,9,171,618,-22,2,0.40000000000000036,-2,-18,16,0,0,0,0,1
1720,0,7,10,-2922,-1424,23,1,-0.20000000000000018,-6,-3,-29,1,0,0,0,0
9226,0,7,5,1299,8,4,-2,-0.20000000000000018,4,-3,-9,-2,-1,1,0,1
7633,1,5,2,1215,1170,1,1,0.40000000000000036,-1,-41,0,-1,-1,0,0,1
4426,1,2,6,-1930,-2043,-5,3,-0.6000000000000005,-6,-25,7,-1,-1,0,0,0
1864,0,3,6,-3238,-2465,-3,-2,-0.7999999999999998,-6,-59,-9,-1,-1,0,0,0
3609,1,7,6,2394,873,-128,-2,0.20000000000000018,6,-2,6,-1,-1,0,0,1
3088,0,3,12,-5802,-3559,27,-3,-0.5999999999999996,-6,-39,-5,-1,-1,0,0,0
4018,0,7,4,2191,2220,2,-1,0.5999999999999996,1,37,2,1,1,0,0,1
8000,0,11,16,-2529,-1607,-4,-1,-0.20000000000000018,-7,-34,8,-1,0,1,0,0
9057,0,2,8,-3597,-2757,1,-2,-0.40000000000000036,-4,-37,4,0,-1,0,0,0
1379,1,8,4,2406,2284,3,-2,0.6000000000000005,2,4,24,2,1,0,0,1
7665,0,4,7,-1937,-1459,4,-1,-0.20000000000000018,-5,13,-11,-1,0,1,0,1
3658,0,6,4,1294,1165,79,2,0.0,1,38,-6,1,1,0,0,1
1456,0,6,8,-465,-436,-70,1,-0.40000000000000036,-3,19,5,0,0,0,0,0
2621,0,5,12,-3111,-2286,-5,-1,0.0,-4,-9,2,0,0,0,0,0
8350,1,6,9,-3237,-2680,-21,-2,-0.40000000000000036,-1,-11,-12,-1,0,1,-1,0
4656,0,5,5,928,-633,-4,2,0.0,5,-4,-4,-1,-1,0,0,0
6892,0,3,4,-767,-606,0,-2,0.0,0,-20,0,0,1,1,0,1
5813,1,8,9,118,-2044,1,-1,-0.40000000000000036,2,8,-18,-1,-1,0,0,1
9496,1,9,1,3828,2447,-2,4,0.6000000000000005,17,21,-13,2,1,0,0,1
5852,1,4,4,1881,635,-47,4,0.20000000000000018,0,-11,5,1,0,0,1,1
5021,1,9,2,4237,2338,45,-1,0.6000000000000005,8,10,-11,2,1,0,0,1
1569,0,8,6,1079,1586,0,-4,0.20000000000000018,0,-4,32,-1,-1,0,0,0
6414,0,6,3,1195,538,-23,-2,0.20000000000000018,5,-52,4,-1,-1,0,0,1
5152,0,8,6,1800,713,18,1,0.40000000000000036,2,46,-1,-1,-1,0,0,1
2060,1,8,10,-1147,-1294,0,-4,-0.20000000000000018,-4,16,-1,1,1,0,0,1
2575,1,7,4,2015,857,1,-2,0.39999999999999947,8,49,-21,0,1,1,0,1
1477,0,10,7,2330,2319,-37,1,0.5999999999999996,-1,40,24,1,0,0,0,1
28,1,8,6,1320,-413,40,2,0.0,2,-6,13,1,1,0,0,0
5011,1,4,5,460,-1107,1,-2,-0.20000000000000018,2,7,4,2,1,0,0,1
3050,1,5,6,-1611,-1931,2,-3,-0.40000000000000036,1,-38,-5,1,1,0,0,0
6930,0,3,6,-991,-136,4,0,0.0,-5,5,10,-1,-1,0,0,0
1733,0,7,7,-986,-484,3,-1,-0.20000000000000018,-1,-27,-14,-1,-1,0,0,0
7755,1,7,15,-2692,-1609,-16,-1,-0.40000000000000036,-7,-7,13,-1,-1,0,0,0
6858,0,0,8,-5040,-1496,3,-1,0.0,-8,-28,14,0,0,0,-1,0
3925,1,4,7,-1207,-2081,0,2,-0.8000000000000007,0,-3,-20,0,0,0,0,1
3544,0,3,4,-961,-1427,19,4,-0.40000000000000036,3,-36,-10,1,1,0,0,0
2150,0,11,4,3036,1949,7,1,0.20000000000000018,8,15,-1,0,0,0,0,1
8572,1,13,8,2348,2115,-4,-1,0.39999999999999947,11,34,-11,0,-1,0,0,1
8188,0,6,4,-510,-837,-28,2,-0.20000000000000018,1,-34,-15,-1,-1,0,0,1
8646,0,5,7,-2539,-1637,-15,2,0.0,0,-36,19,0,0,0,-1,0
6497,1,5,2,3229,3548,3,0,0.8000000000000007,3,34,15,2,1,0,0,1
1594,1,8,8,247,-775,2,1,-0.1999999999999993,7,2,-12,-1,-1,0,0,0
4997,1,11,10,-400,-1684,9,-1,-0.40000000000000036,2,-11,-46,-1,-1,0,0,0
9753,0,4,7,-2302,-702,6,3,0.0,-7,-7,7,1,1,0,0,0
4388,0,2,12,-5161,-4099,1,0,-0.6000000000000005,-8,24,-26,-1,-1,0,0,0
1144,0,0,6,-2313,-1210,-46,0,-0.40000000000000036,-6,24,-10,0,0,0,0,0
670,1,7,4,1969,1497,0,0,0.40000000000000036,4,21,9,0,1,1,0,0
7101,0,8,10,-1129,-1742,-21,-5,-0.6000000000000005,-2,-41,-13,-1,-1,0,0,1
5525,0,7,10,-180,-102,26,-1,0.20000000000000018,-7,-7,4,-2,-1,1,0,1
7961,1,5,9,-1417,860,1,1,0.0,-11,22,8,1,1,0,0,0
7506,1,8,6,-765,-492,-20,-2,-0.20000000000000018,0,15,0,1,1,0,0,1
8748,0,4,8,-3142,-2633,1,0,-0.6000000000000005,-10,-8,-19,-1,0,1,0,0
1472,1,6,5,592,242,8,-1,-0.20000000000000018,3,6,-24,0,-1,0,0,1
4462,0,2,4,-1272,-2335,0,0,-0.6000000000000005,1,-17,3,0,0,0,0,0
1927,0,1,4,-420,138,-4,0,0.20000000000000018,0,-6,13,-2,-1,1,0,1
3484,0,3,6,-1494,-368,-1,2,0.0,-1,-30,1,1,1,0,0,1
4717,1,15,7,4060,3619,-3,0,0.7999999999999998,8,-14,36,0,0,0,0,1
9348,1,8,10,-1302,-90,-4,-4,-0.20000000000000018,-9,14,-6,1,1,0,0,0
5287,0,9,10,1082,14,0,0,0.20000000000000018,-8,-7,-8,0,-1,0,2,1
6171,0,7,7,-191,533,10,0,0.20000000000000018,-9,-16,12,-1,-1,0,0,1
1769,1,1,2,-96,-1063,-3,0,-0.20000000000000018,0,-15,16,0,0,0,0,1
4331,0,13,5,4409,4503,0,3,1.2000000000000002,8,47,-12,-1,-1,0,0,1
6264,1,6,7,-112,727,-1,-1,0.40000000000000036,-6,-5,11,1,0,0,0,1
3514,1,6,8,-829,289,18,5,0.0,-3,-3,-5,-2,-1,1,0,0
4629,1,8,13,-3201,-3067,-41,-1,-0.7999999999999998,-8,-32,1,1,1,0,0,0
1913,1,10,7,-52,258,2,1,-0.20000000000000018,4,-52,14,-1,-1,0,0,1
6959,1,11,3,3294,1808,-20,-2,0.40000000000000036,16,8,16,1,1,0,0,1
1981,1,4,7,-794,-1320,6,2,-0.20000000000000018,0,1,0,0,0,0,0,0
7458,0,5,12,-5010,-4509,-4,-3,-1.1999999999999993,-2,-65,-8,-1,-1,0,0,0
31,1,5,2,1703,1696,2,2,0.39999999999999947,4,12,3,2,1,0,0,1
7205,1,10,6,2326,987,4,0,0.20000000000000018,4,34,-1,0,0,0,0,0
5245,1,8,10,-506,-700,-1,-1,-0.40000000000000036,-2,6,26,1,1,0,0,1
7380,0,6,9,-1325,-959,-3,1,-0.40000000000000036,0,-13,-20,-1,-1,0,0,0
9442,1,7,4,961,1114,1,-1,0.40000000000000036,-1,12,7,1,1,0,0,1
5471,0,3,8,-3739,-3541,-19,2,-1.0,-4,-53,-4,-2,-1,1,0,0
2836,1,3,5,1075,525,70,-2,0.0,-4,25,8,0,-1,0,1,0
9313,0,2,10,-5891,-3716,7,1,-0.8000000000000007,-7,-81,7,-2,-1,1,-1,0
6068,1,7,7,-1661,-1369,59,-2,-0.40000000000000036,6,-86,3,0,0,0,0,0
5557,1,7,9,-1237,753,1,-1,0.0,-5,-16,-16,0,-1,0,1,1
6138,1,4,6,-1323,-1422,0,2,-0.5999999999999996,-2,12,-5,1,1,0,0,1
8447,1,8,6,-22,-801,-2,1,-0.20000000000000018,6,-31,-16,0,1,1,0,0
6504,0,2,7,-2219,-1498,-4,-1,-0.40000000000000036,-13,20,-11,0,-1,0,0,0
4706,0,7,3,1131,1518,-1,0,0.40000000000000036,7,-2,-17,1,1,0,0,0
7109,1,6,9,-1885,-1025,1,2,-0.39999999999999947,-3,-60,50,2,1,0,0,0
7122,0,5,7,-1212,972,-1,5,0.0,3,15,16,2,1,0,0,0
5846,0,4,7,-294,321,3,-3,0.0,-3,7,24,0,0,0,0,0
1768,0,6,8,220,-740,1,1,-0.40000000000000036,-1,22,-20,-1,-1,0,0,1
8133,1,13,1,6310,5136,21,5,1.4000000000000004,15,8,17,1,1,0,0,1
7325,1,10,5,2153,799,1,1,0.0,4,4,-11,1,1,0,0,1
6102,0,6,4,354,1465,-3,-2,0.40000000000000036,-1,2,13,1,1,0,0,1
6340,1,4,4,-1348,-10,-76,2,0.20000000000000018,-3,-11,-10,-1,0,1,0,1
279,0,6,9,-1937,-1514,27,-1,-0.20000000000000018,-7,18,-31,-1,-1,0,0,0
5871,0,8,10,-1001,-825,-1,-2,-0.20000000000000018,4,-20,-8,1,1,0,0,0
8477,1,4,9,-2168,-2144,-42,1,-0.40000000000000036,-3,-6,5,-1,-1,0,0,0
3986,0,4,7,-1214,-840,-23,2,0.0,-3,13,-8,-2,-1,1,0,0
429,1,4,8,-1599,-1870,-5,1,-0.20000000000000018,-6,2,-1,0,1,1,0,1
4871,0,1,4,-360,331,2,-2,0.0,-2,16,35,-1,-1,0,0,0
8772,1,5,3,1207,-488,-23,-1,-0.40000000000000036,0,42,-28,-2,-1,1,0,0
123,1,10,7,1683,1433,-1,3,0.20000000000000018,5,-24,-12,-1,-1,0,0,1
3921,1,8,7,1635,1705,0,1,0.5999999999999996,4,29,4,0,0,0,0,1
6215,1,6,5,598,374,2,-3,0.20000000000000018,-1,1,-8,-1,-1,0,0,0
1104,1,2,12,-4394,-3817,2,-3,-1.0,-8,-20,2,-1,-1,0,0,0
5314,1,6,6,-859,-1186,2,-1,-0.6000000000000005,-4,-38,-21,0,0,0,0,0
7810,0,1,14,-7079,-4936,28,-2,-1.4000000000000004,-20,-35,-35,-1,-1,0,0,0
8854,0,7,9,-1826,-3,-46,1,-0.20000000000000018,-3,12,-4,0,-1,0,0,1
3126,0,0,3,-2240,-1623,24,2,-0.20000000000000018,-1,-24,-1,0,-1,0,0,0
3263,0,2,9,-3084,-1719,-6,-2,-0.6000000000000005,-7,-30,-4,-1,-1,0,0,0
6866,0,6,2,1900,1732,4,1,0.39999999999999947,6,16,-11,1,1,0,0,1
5052,0,3,10,-3089,-2151,2,-2,-0.40000000000000036,-15,-24,4,-1,-1,0,0,0
3814,0,8,7,1831,994,1,1,0.40000000000000036,-2,24,17,-2,-1,1,0,1
5627,1,8,6,2120,2095,1,1,0.20000000000000018,4,-5,30,2,1,0,0,0
7820,1,7,9,-2086,-2017,-3,0,-0.20000000000000018,-6,16,-8,-1,-1,0,0,0
7730,0,8,6,-445,-293,-51,1,-0.20000000000000018,2,-7,-14,2,1,0,0,1
3865,0,4,7,-1404,-509,22,2,0.0,-2,-11,-1,1,1,0,0,1
8759,1,13,7,1144,944,3,3,0.20000000000000018,7,-39,13,1,1,0,0,0
7479,1,7,5,572,-233,21,1,0.0,1,-34,-2,-1,-1,0,0,0
7632,0,5,5,-3,-765,-2,3,-0.1999999999999993,2,-11,-11,0,0,0,0,1
9744,0,10,3,3608,3085,-41,3,0.6000000000000005,9,26,9,2,1,0,0,1
2532,0,8,9,-1253,933,-3,-1,0.40000000000000036,-2,-16,-2,0,0,0,0,0
9316,0,6,5,192,-656,1,0,-0.20000000000000018,0,0,-8,-1,-1,0,0,0
7656,1,8,11,-775,-412,44,-5,0.0,1,15,-6,0,0,0,0,0
3768,1,4,3,1694,1199,-4,1,0.40000000000000036,1,23,10,0,1,1,0,1
8368,0,5,4,1004,211,2,-2,0.40000000000000036,2,22,-9,1,1,0,0,0
1254,0,13,3,4238,3475,-1,5,0.8000000000000007,9,55,-40,0,-1,0,0,1
2166,0,5,15,-4245,-3455,-4,1,-0.6000000000000005,-16,-29,-1,0,0,0,0,0
6608,0,6,4,1570,1320,0,2,0.20000000000000018,0,-24,3,-1,-1,0,0,1
4081,0,4,3,-79,-815,-33,0,0.0,-1,3,-8,0,1,1,0,1
9101,0,4,9,-2017,-659,26,0,0.0,-8,-4,6,0,0,0,0,0
9350,1,9,4,4305,3750,-189,7,1.1999999999999993,2,48,27,0,-1,0,1,1
9548,1,7,10,-695,-2159,-1,4,-0.20000000000000018,5,32,-28,1,0,0,0,0
3153,1,2,9,-2206,-2548,-2,0,-1.0,-11,6,19,-1,-1,0,0,1
2397,0,7,11,-3620,-282,3,1,0.20000000000000018,-10,-11,16,1,0,0,-1,0
5566,0,3,5,-1449,-349,-28,-3,0.0,0,-6,-21,0,0,0,0,0
3062,0,5,6,-758,733,22,-1,-0.20000000000000018,-3,7,-8,0,0,0,0,0
1143,1,13,5,6423,3767,37,1,0.7999999999999998,8,84,-6,0,0,0,1,1
6058,0,4,9,-2881,-981,-3,0,0.0,-4,-42,23,0,1,1,0,0
4964,1,7,5,1057,1295,20,2,0.0,2,-17,12,-1,-1,0,0,1
4236,1,6,2,1678,1155,-8,-1,0.0,3,42,-26,-1,-1,0,0,0
